PATIENT,Cancer_Diagnosis_1,Outpatient_Sum,Checkup_Sum,Emergency_Sum,Hospital_Sum,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,DESCRIPTION_1,DESCRIPTION_2,DESCRIPTION_3,DESCRIPTION_4,DESCRIPTION_5,DESCRIPTION_6,DESCRIPTION_7,DESCRIPTION_8,DESCRIPTION_9,DESCRIPTION_10,DESCRIPTION_11,DESCRIPTION_12,DESCRIPTION_13,DESCRIPTION_14,DESCRIPTION_15,DESCRIPTION_16,DESCRIPTION_17,DIAG_YEAR_1,DIAG_YEAR_2,DIAG_YEAR_3,DIAG_YEAR_4,DIAG_YEAR_5,DIAG_YEAR_6,DIAG_YEAR_7,DIAG_YEAR_8,DIAG_YEAR_9,DIAG_YEAR_10,DIAG_YEAR_11,DIAG_YEAR_12,DIAG_YEAR_13,DIAG_YEAR_14,DIAG_YEAR_15,DIAG_YEAR_16,DIAG_YEAR_17,BIRTHYEAR,DEATHYEAR,AGE,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),Acute bronchitis (disorder),Normal pregnancy,Otitis media,Streptococcal sore throat (disorder),Prediabetes,Sprain of ankle,Chronic sinusitis (disorder),Hypertension,Polyp of colon,Sinusitis (disorder),Acute bacterial sinusitis (disorder),Whiplash injury to neck,Concussion with no loss of consciousness,Coronary Heart Disease,Sprain of wrist,Escherichia coli urinary tract infection,Fracture of clavicle,Osteoporosis (disorder),Diabetes
ad607c44-be5f-4c89-bdd0-38888b3fdbb0,0.0,8,0,1,0,2009-03-07,,999-19-2792,,,,Laila745,Quitzon672,,,,white,irish,F,Revere MA US,15069 Destinee Coves Suite 347 Hamilton MA 01936 US,Sprain of ankle,Viral sinusitis (disorder),,,,,,,,,,,,,,,,2013.0,2015.0,,,,,,,,,,,,,,,,2009.0,,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d8bbd521-0bbd-4dca-8d6a-c62e4a8407f2,0.0,5,0,1,0,1996-10-07,,999-92-4086,S99962240,false,Ms.,Derek199,Hegmann747,,,,white,italian,F,Leyden MA US,9532 Odessa Course Salem MA 01970 US,Viral sinusitis (disorder),Sprain of ankle,Viral sinusitis (disorder),,,,,,,,,,,,,,,2010.0,2014.0,2014.0,,,,,,,,,,,,,,,1996.0,,20.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
b23bd7f7-2ba7-4134-bb80-0e0b484e797d,0.0,5,1,0,0,15/05/1953,,999-81-9934,S99916076,FALSE,Mr.,Alphonso770,Armstrong275,,,M,white,swedish,M,Worcester MA US,5977 Pablo Heights Bridgewater MA 02324 US,Escherichia coli urinary tract infection,Viral sinusitis (disorder),Viral sinusitis (disorder),,,,,,,,,,,,,,,2013.0,2014.0,2014.0,,,,,,,,,,,,,,,1953.0,,63.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49387d59-7575-4bc9-8211-3ac9cf3e5d4a,0.0,3,0,0,0,29/05/1971,,999-25-8881,S99960212,FALSE,Mr.,Alaina115,Heathcote725,,,S,white,french_canadian,M,Framingham MA US,44157 Abbott Trail Suite 315 Taunton MA 02780 US,Acute viral pharyngitis (disorder),Acute bacterial sinusitis (disorder),Viral sinusitis (disorder),,,,,,,,,,,,,,,2012.0,2012.0,2014.0,,,,,,,,,,,,,,,1971.0,,45.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4683640a-103f-47f5-b311-7a60c028417a,0.0,6,1,0,0,1957-05-09,,999-28-9759,S99929448,X23339078X,Mr.,Rogelio619,Connelly440,,,M,white,italian,M,Hudson MA US,18810 Al River Chelmsford MA 01824 US,Viral sinusitis (disorder),Viral sinusitis (disorder),Coronary Heart Disease,,,,,,,,,,,,,,,2011.0,2014.0,2015.0,,,,,,,,,,,,,,,1957.0,,59.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0cd5839c-7922-426b-8bc0-db7bbc2a24ae,0.0,3,1,1,0,1966-12-27,,999-45-3912,S99912374,X48437246X,Mr.,Rylan20,Dach54,,,M,white,irish,M,Chelsea MA US,65494 Fadel Pike Watertown MA 02471 US,Prediabetes,Fracture of clavicle,,,,,,,,,,,,,,,,2011.0,2014.0,,,,,,,,,,,,,,,,1966.0,,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a0791636-6beb-4846-8855-e8e1dcfb9820,0.0,2,0,0,0,01/10/1973,,999-27-1406,S99949120,X29575876X,Mr.,Adrienne872,Parker58,,,M,white,italian,M,Leverett MA US,577 Maximus Summit Dartmouth MA 02747 US,Acute viral pharyngitis (disorder),Acute viral pharyngitis (disorder),Viral sinusitis (disorder),Acute bronchitis (disorder),,,,,,,,,,,,,,2011.0,2012.0,2013.0,2013.0,,,,,,,,,,,,,,1973.0,,43.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55f6955e-8253-4623-9f05-bb5291d23c33,0.0,2,0,1,0,1985-12-15,,999-39-1478,S99974652,false,Mrs.,Mariane668,Lakin344,,Marvin52,M,white,french,F,Peabody MA US,2099 Mario Street Apt. 488 Leominster MA 01453 US,Acute viral pharyngitis (disorder),Sprain of wrist,Chronic obstructive bronchitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,2012.0,2013.0,2014.0,2015.0,,,,,,,,,,,,,,1985.0,,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78a79edb-b2bc-49c9-a10a-7bdc3dd8063e,0.0,3,0,0,0,1970-02-23,,999-63-4196,S99918627,X12801489X,Mrs.,Norma962,Purdy295,,Balistreri72,M,white,american,F,Wakefield MA US,77146 Johns Valley Apt. 198 Gloucester MA 01931 US,Cystitis,Viral sinusitis (disorder),,,,,,,,,,,,,,,,2013.0,2014.0,,,,,,,,,,,,,,,,1970.0,,46.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7241d89f-19d8-4116-b734-972744e616ed,0.0,3,0,0,0,1970-03-25,,999-45-4661,S99935271,X38001434X,Mrs.,Abdul656,Lind685,,Bradtke332,M,white,irish,F,Newburyport MA US,886 Rozella Forges Apt. 953 Methuen MA 01844 US,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),Escherichia coli urinary tract infection,Recurrent urinary tract infection,Cystitis,,,,,,,,,,,,,2008.0,2011.0,2011.0,2011.0,2011.0,,,,,,,,,,,,,1970.0,,46.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
db6fe883-3b62-4fe4-8956-0edbdcb7dbac,0.0,2,0,0,0,1972-04-11,,999-96-1225,S99956118,false,Mr.,Thomas646,Haag32,,,M,white,polish,M,Pembroke MA US,4792 Jarrett Field Norton MA 02766 US,Streptococcal sore throat (disorder),,,,,,,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,1972.0,,44.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c8d22a7-4643-4e97-aab3-3359e468c85c,0.0,5,1,1,0,1957-12-30,,999-62-5510,S99989704,false,Mr.,Adonis845,Brakus387,MD,,M,white,english,M,Norwood MA US,12222 Wolff Pass Apt. 894 Revere MA 02151 US,Prediabetes,Viral sinusitis (disorder),Sprain of ankle,,,,,,,,,,,,,,,2009.0,2014.0,2015.0,,,,,,,,,,,,,,,1957.0,,59.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4f64704a-ac31-4c2d-9c4b-360f3ae307d7,0.0,2,0,0,0,1977-07-07,,999-83-1627,S99994569,false,Mrs.,Ben347,Larkin918,,Cummerata976,M,white,irish,F,Dudley MA US,703 Orval Summit Suite 753 Natick MA 01760 US,Acute bronchitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,,2013.0,2013.0,,,,,,,,,,,,,,,,1977.0,,39.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67611a70-13da-4183-8882-8d363dc8ecd5,0.0,3,1,1,0,1966-06-24,,999-63-7872,S99963170,X47277948X,Ms.,Raina473,Moen742,,,S,hispanic,puerto_rican,F,Springfield MA US,78885 Lilliana Walk Suite 947 Springfield MA 01129 US,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),Diabetes,Concussion with no loss of consciousness,,,,,,,,,,,,,,2010.0,2012.0,2013.0,2013.0,,,,,,,,,,,,,,1966.0,,50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
945ece73-8178-46c0-90a4-f52e2ecdad6a,0.0,2,1,1,0,1983-07-09,,999-71-8904,S99996981,false,Ms.,Kane400,Gusikowski997,,,S,white,english,F,Marlborough MA US,621 Trantow Squares Suite 642 Lynn MA 01904 US,Acute bronchitis (disorder),Concussion with loss of consciousness,,,,,,,,,,,,,,,,2011.0,2015.0,,,,,,,,,,,,,,,,1983.0,,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90b2f74c-5ec8-4f67-9990-943486fa0885,0.0,5,1,0,0,16/03/1958,,999-67-9574,S99975695,FALSE,Ms.,Rodrick558,Paucek838,,,S,white,italian,F,Auburn MA US,2645 Dach Dam Apt. 547 Burlington MA 01803 US,Familial Alzheimer's disease of early onset (disorder),Acute bronchitis (disorder),,,,,,,,,,,,,,,,2008.0,2015.0,,,,,,,,,,,,,,,,1958.0,,58.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df4aacd7-1a19-4d5f-938c-c8dc0d0f52d0,0.0,8,0,0,0,2009-02-15,,999-43-7503,,,,Marquis298,Fisher175,,,,white,irish,F,Concord MA US,169 Hyatt Fields Bridgewater MA 02324 US,Otitis media,Otitis media,Viral sinusitis (disorder),,,,,,,,,,,,,,,2011.0,2012.0,2014.0,,,,,,,,,,,,,,,2009.0,,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95654fba-8b25-40f2-ab45-fcfb8a32159c,0.0,5,1,0,0,1961-06-11,,999-96-5361,S99933771,X27271291X,Mrs.,Violette302,Torp716,,Koch826,M,white,irish,F,Medford MA US,93682 Regan Prairie Apt. 969 Winchendon MA 01475 US,Viral sinusitis (disorder),,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,1961.0,,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f99c4d5d-829e-42cb-b93c-eaaad9ba2a99,0.0,3,0,0,0,1967-12-19,,999-71-3277,S99948568,X16319078X,Mrs.,Sherwood947,Cummings324,,Goyette976,M,hispanic,puerto_rican,F,Haverhill MA US,5729 Enos Squares Suite 343 Wellesley MA 02481 US,Acute viral pharyngitis (disorder),Streptococcal sore throat (disorder),Acute bronchitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,2006.0,2010.0,2012.0,2015.0,,,,,,,,,,,,,,1967.0,,49.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45ce72d0-319a-44c1-a874-a905daa38393,0.0,2,0,0,0,1985-09-07,,999-97-9864,S99972366,X10816982X,Mr.,Isabel862,Carter510,,,S,white,irish,M,Boston MA US,27478 Herman Hills Apt. 962 Boston MA 02114 US,Viral sinusitis (disorder),,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,1985.0,,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79d9bde6-b4c1-493a-9f17-72ac089d1677,0.0,5,0,1,0,10/01/2005,,999-19-5437,,,,Jettie170,Weimann43,,,,white,polish,M,Clinton MA US,60248 Salvatore Corner Weymouth MA 02190 US,Otitis media,Whiplash injury to neck,Acute bronchitis (disorder),,,,,,,,,,,,,,,2010.0,2013.0,2014.0,,,,,,,,,,,,,,,2005.0,,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7c3ca1a7-ca9e-47c6-bb37-617bf22542ad,0.0,5,2,0,0,1939-07-09,,999-41-8253,S99963659,X78811569X,Mr.,Robbie349,O'Keefe514,,,S,hispanic,puerto_rican,M,Woburn MA US,31853 Schamberger Avenue Beverly MA 01915 US,Polyp of colon,Viral sinusitis (disorder),,,,,,,,,,,,,,,,2009.0,2011.0,,,,,,,,,,,,,,,,1939.0,,77.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93d37501-193b-43fa-b927-9f66ba541a0d,0.0,6,0,1,0,1995-07-31,,999-99-5071,S99935217,false,Mr.,Alexys487,O'Reilly990,,,,white,irish,M,Somerville MA US,709 Okuneva Locks Randolph MA 02368 US,Viral sinusitis (disorder),Sprain of wrist,Acute bronchitis (disorder),,,,,,,,,,,,,,,2010.0,2012.0,2014.0,,,,,,,,,,,,,,,1995.0,,21.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
d6e983de-991e-4f5e-9699-279e47eefe06,0.0,6,0,0,0,1942-09-22,,999-77-4394,S99936844,X31205448X,Mrs.,Laverna304,Connelly715,,Funk772,M,white,english,F,Brookline MA US,97175 Eichmann Ranch Beverly MA 01915 US,Viral sinusitis (disorder),,,,,,,,,,,,,,,,,2012.0,,,,,,,,,,,,,,,,,1942.0,,74.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40344d25-d304-41c9-87a4-1c98f17e1fa1,0.0,6,2,0,0,1948-05-28,,999-34-1817,S99969116,X12737732X,Mr.,Horacio434,Kihn547,,,M,white,german,M,Somerville MA US,17897 Bradtke Highway Boston MA 02204 US,Osteoporosis (disorder),Polyp of colon,Acute bronchitis (disorder),,,,,,,,,,,,,,,2008.0,2014.0,2015.0,,,,,,,,,,,,,,,1948.0,,68.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6785e42c-133d-487c-9aa6-6dc0bd18aeab,0.0,5,0,1,0,1956-04-01,,999-88-9751,S99981625,false,Mr.,Kayley819,Hettinger459,,,M,white,italian,M,Milford MA US,236 Ashlee Valley Quincy MA 02170 US,Facial laceration,Viral sinusitis (disorder),Viral sinusitis (disorder),Streptococcal sore throat (disorder),,,,,,,,,,,,,,2012.0,2014.0,2014.0,2015.0,,,,,,,,,,,,,,1956.0,,60.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405d2e49-5fd4-40ee-b13c-78d166ce5f60,0.0,2,0,0,0,1980-03-06,,999-33-2037,S99955810,X28530405X,Mrs.,Darius654,Cronin955,,Weimann189,M,white,irish,F,Lawrence MA US,6266 Turner Junction Winchester MA 01890 US,Prediabetes,,,,,,,,,,,,,,,,,2006.0,,,,,,,,,,,,,,,,,1980.0,,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16a9a881-5fdd-4037-a9dd-73183907f735,0.0,12,0,0,0,2011-11-03,,999-13-2585,,,,Peter739,Fritsch941,,,,white,american,M,Hull MA US,627 Von Stream Suite 200 Framingham MA 01705 US,Acute viral pharyngitis (disorder),Viral sinusitis (disorder),Otitis media,Acute viral pharyngitis (disorder),Acute bronchitis (disorder),,,,,,,,,,,,,2012.0,2012.0,2013.0,2014.0,2014.0,,,,,,,,,,,,,2011.0,,5.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba2233f2-000f-498c-abf0-f27d47f785a2,0.0,6,0,0,0,2004-11-07,,999-11-5106,,,,Ellie739,Schmidt377,,,,hispanic,puerto_rican,F,Oxford MA US,3919 Jennings Cliff Suite 362 Nahant MA 01908 US,Childhood asthma,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),Acute viral pharyngitis (disorder),Child attention deficit disorder,Viral sinusitis (disorder),,,,,,,,,,,,2007.0,2010.0,2013.0,2014.0,2015.0,2015.0,,,,,,,,,,,,2004.0,,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8b761ac-99c9-4277-930a-77113cad5538,0.0,6,2,0,0,06/05/1948,,999-16-9972,S99973235,FALSE,Ms.,Rafaela997,Dooley862,,,S,white,american,F,Holden MA US,3012 Joy Island Suite 922 Boston MA 02123 US,Polyp of colon,Recurrent rectal polyp,,,,,,,,,,,,,,,,2008.0,2009.0,,,,,,,,,,,,,,,,1948.0,,68.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2cad7ca5-f795-4a9c-95dd-be4dbb789194,0.0,3,0,0,0,1964-08-03,,999-58-4603,S99937164,false,Mr.,Reginald462,Ullrich991,,,M,white,swedish,M,Melrose MA US,3934 Emie Dam Suite 115 Wayland MA 01778 US,Viral sinusitis (disorder),Acute bronchitis (disorder),,,,,,,,,,,,,,,,2014.0,2014.0,,,,,,,,,,,,,,,,1964.0,,52.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a38fbde8-9f35-4e24-9b1c-86c626f909e2,0.0,6,1,0,0,1944-11-04,,999-77-6356,S99996541,X96103579X,Mrs.,Concepcion6,Kertzmann695,,Abbott67,M,white,english,F,Medford MA US,38947 Neal Fall Apt. 313 Boston MA 02135 US,Viral sinusitis (disorder),Osteoporosis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,2012.0,2015.0,2015.0,,,,,,,,,,,,,,,1944.0,,72.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0cd9c3cb-9217-40ba-b4d2-63630f825717,0.0,4,1,0,0,28/02/1964,,999-66-2258,S99911126,FALSE,Mrs.,Lester321,Wisoky878,,Hills743,M,white,italian,F,Greenfield Town MA US,3998 Pouros Hill Apt. 431 Watertown MA 02471 US,Diabetes,,,,,,,,,,,,,,,,,2009.0,,,,,,,,,,,,,,,,,1964.0,,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c78663af-1cd3-4966-8a12-4c027cf1e739,0.0,5,1,1,0,1939-11-25,2017-05-20,999-98-3700,S99971306,X32719289X,Mr.,Shanie3,Robel540,,,M,white,irish,M,Beverly MA US,448 Kshlerin Ramp Apt. 891 Lexington MA 02420 US,Viral sinusitis (disorder),Stroke,,,,,,,,,,,,,,,,2011.0,2013.0,,,,,,,,,,,,,,,,1939.0,2017.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99c01b5f-50f4-4143-a262-b88410ed6213,0.0,5,0,1,0,1951-10-25,,999-46-5817,S99940580,false,Mr.,Jared788,Wilderman984,,,M,asian,chinese,M,Marlborough MA US,6956 Marvin Isle Apt. 752 Milton MA 02186 US,Whiplash injury to neck,,,,,,,,,,,,,,,,,2010.0,,,,,,,,,,,,,,,,,1951.0,,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
b615ba01-86e6-4069-868b-797d9d45a4ca,0.0,2,0,0,0,1972-09-12,,999-44-2350,S99946668,false,Mrs.,Justine549,Turner866,,Vandervort211,M,white,english,F,Boston MA US,48707 Lempi Mountain Suite 580 Medway MA 02053 US,Chronic obstructive bronchitis (disorder),Acute bronchitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,2010.0,2010.0,2011.0,,,,,,,,,,,,,,,1972.0,,44.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202c2633-f879-4d21-9f29-aab587a48cff,0.0,2,0,2,0,1975-08-16,,999-56-4193,S99979785,X63210280X,Mrs.,Sammie637,Terry443,,Leffler843,M,white,italian,F,Fall River MA US,325 Cremin Stream Apt. 221 Springfield MA 01104 US,Facial laceration,Diabetic retinopathy associated with type II diabetes mellitus (disorder),Viral sinusitis (disorder),Laceration of forearm,,,,,,,,,,,,,,2010.0,2011.0,2011.0,2012.0,,,,,,,,,,,,,,1975.0,,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c2bb0d9-4f0f-4a28-8ef0-442ff43f6fbc,0.0,5,0,1,0,1938-03-23,,999-24-6983,S99956067,X30080230X,Mrs.,Stefanie145,Pacocha22,,Walsh90,M,asian,chinese,F,Northfield MA US,551 Hillard Locks Somerville MA 02144 US,Whiplash injury to neck,,,,,,,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,1938.0,,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34190343-9778-431d-bc33-925e9789bc80,0.0,6,2,0,0,1950-12-11,2016-06-13,999-56-8779,S99950273,X45471920X,Mrs.,Osborne795,Reichert546,,Davis371,M,white,polish,F,Lowell MA US,94468 Stark Ports Apt. 869 Gloucester MA 01931 US,Acute bronchitis (disorder),,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,1950.0,2016.0,66.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feaeb84b-e657-4f6c-ac5b-10a11d8d740d,0.0,2,1,1,0,1976-11-26,,999-76-7258,S99943281,false,Mr.,Clementine106,Rohan868,,,M,white,french,M,East Bridgewater MA US,12428 Pfeffer Landing Suite 803 Methuen MA 01844 US,Viral sinusitis (disorder),Fracture of clavicle,,,,,,,,,,,,,,,,2012.0,2013.0,,,,,,,,,,,,,,,,1976.0,,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28f14e6e-2d4f-4c38-9d89-2be6cc4b1529,0.0,6,0,0,0,2000-10-25,,999-78-7635,S99911818,,,Araceli911,Mayer247,,,,hispanic,mexican,F,Marlborough MA US,1179 Zieme Gardens Suite 383 Revere MA 02151 US,Child attention deficit disorder,Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,,2014.0,2015.0,,,,,,,,,,,,,,,,2000.0,,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6745c640-80e6-4d2f-a941-05845f816bc6,0.0,3,0,1,1,1972-11-10,,999-60-4271,S99938124,X64547928X,Mrs.,Alycia552,Reilly702,,Langosh995,M,white,irish,F,New Bedford MA US,980 Schoen Squares Peabody MA 01960 US,Chronic pain,Laceration of forearm,Viral sinusitis (disorder),,,,,,,,,,,,,,,2010.0,2012.0,2013.0,,,,,,,,,,,,,,,1972.0,,44.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57e02c9c-8bea-4667-9c5a-ab8b3c21f2e0,0.0,3,0,0,0,01/03/1991,,999-61-6503,S99926316,X26756547X,Mr.,Allison540,Bergnaum210,,,,white,irish,M,Chelmsford MA US,70570 Jacobi Views Suite 439 Hadley MA 01035 US,Viral sinusitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,,,2013.0,2014.0,,,,,,,,,,,,,,,,1991.0,,25.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534b3307-4597-47a5-8ea0-87e9a664592e,0.0,6,0,1,0,2000-02-11,,999-14-2013,S99925678,,,Charles317,Kozey210,,,,white,english,M,Attleboro MA US,5583 Antonia Common Lynnfield MA 01940 US,Acute viral pharyngitis (disorder),Sprain of wrist,Acute bronchitis (disorder),,,,,,,,,,,,,,,2011.0,2013.0,2014.0,,,,,,,,,,,,,,,2000.0,,16.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14761db7-ac4f-49ec-b060-7ac41b85af5f,0.0,1,0,1,0,28/06/1983,,999-56-5880,S99996617,X85703585X,Mr.,Ruby720,Mosciski495,,,M,white,french,M,Rochester MA US,16927 Jefferey Pine Orleans MA 02653 US,Cardiac Arrest,History of cardiac arrest (situation),Viral sinusitis (disorder),Acute viral pharyngitis (disorder),,,,,,,,,,,,,,2010.0,2010.0,2010.0,2013.0,,,,,,,,,,,,,,1983.0,,33.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5be4d9e-3e6a-4822-b7ba-c027b96d903d,0.0,3,0,0,0,1990-12-03,,999-60-9710,S99969045,false,Mr.,Janie768,Fahey19,,,,white,american,M,Medford MA US,52603 Vella Knoll Apt. 218 Webster MA 01570 US,Hypertension,,,,,,,,,,,,,,,,,2009.0,,,,,,,,,,,,,,,,,1990.0,,26.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
d3fb80ae-cbce-48cb-b06f-6efb1ce4294c,0.0,6,2,2,0,1950-03-29,,999-55-6216,S99976716,false,Mrs.,Mireya487,Roberts606,,Brown559,M,black,african,F,Blackstone MA US,4311 Marcelino Circle Plymouth MA 02361 US,Polyp of colon,Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder),Osteoporosis (disorder),Viral sinusitis (disorder),Coronary Heart Disease,Stroke,First degree burn,,,,,,,,,,,2010.0,2010.0,2010.0,2013.0,2014.0,2015.0,2015.0,,,,,,,,,,,1950.0,,66.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3a344980-c983-4d53-9214-8000ee49d95a,0.0,11,1,1,0,2009-08-21,,999-80-8719,,,,Skyla108,Marquardt133,,,,hispanic,puerto_rican,F,Milton MA US,78861 Lina Dam Suite 268 Norfolk MA 02056 US,Otitis media,Concussion with loss of consciousness,Childhood asthma,Viral sinusitis (disorder),Streptococcal sore throat (disorder),Seasonal allergic rhinitis,,,,,,,,,,,,2010.0,2010.0,2011.0,2012.0,2015.0,2015.0,,,,,,,,,,,,2009.0,,7.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6f03ff66-4318-4348-a2dd-3b789b06ee27,0.0,5,0,0,0,1960-07-08,,999-10-7339,S99918394,X63201664X,Mrs.,Karlie390,Walter706,,Tremblay501,M,white,italian,F,Grafton MA US,46411 Devin Shores Apt. 325 Lynnfield MA 01940 US,Viral sinusitis (disorder),Escherichia coli urinary tract infection,,,,,,,,,,,,,,,,2010.0,2011.0,,,,,,,,,,,,,,,,1960.0,,56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bca694b1-a714-476d-8046-36b51ad1f852,0.0,2,1,0,0,12/09/1964,,999-22-4064,S99933765,FALSE,Mrs.,Marcelo185,Lowe886,,Gaylord311,M,white,portuguese,F,South Hadley MA US,852 Ruecker Forest Milton MA 02186 US,Prediabetes,,,,,,,,,,,,,,,,,2014.0,,,,,,,,,,,,,,,,,1964.0,,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448755de-8949-4146-80fa-762fd87b78fe,0.0,4,1,0,0,1964-11-14,,999-77-5555,S99929262,X88865272X,Mr.,Zora207,Harris418,,,M,white,french,M,Holyoke MA US,918 Connor Glens Apt. 548 Hopkinton MA 01748 US,Acute bronchitis (disorder),Acute viral pharyngitis (disorder),Acute bacterial sinusitis (disorder),,,,,,,,,,,,,,,2011.0,2012.0,2013.0,,,,,,,,,,,,,,,1964.0,,52.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
